,photo_url,link,name,central_distance,sustainability,rating,review_count,room_description,room_specifics,price,original_price,neighborhood_city,comfort_rating,start_date,end_date,name,description
304,https://cf.bstatic.com/xdata/images/hotel/square200/264110636.webp?k=3a9c0a9bf780c6de160b9f82a6743eeec116273a0706031bd33aab2b6a15a9da&o=,https://www.booking.com/hotel/es/nhabascal.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=304&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785498&all_sr_blocks=9066103_91295691_0_2_0&highlighted_blocks=9066103_91295691_0_2_0&matching_block_id=9066103_91295691_0_2_0&sr_pri_blocks=9066103_91295691_0_2_0__118402&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,NH Collection Madrid Abascal,2.5,3.0,8.8,2580.0,Superior Double or Twin Room,Beds: 1 double or 2 twins,1184,,"Chamberi, Madrid",,2024/06/03,2024/06/09,NH Collection Madrid Abascal,"NH Collection Madrid Abascal is a former embassy building in central Madrid, next to Paseo de la Castellana. It has free WiFi, a free gym, and an attractive terrace.
Modern rooms offer a Nespresso machine, free water, a kettle, and a 46-inch flat-screen TV. The private bathrooms come with a professional hairdryer and a rain-effect shower.
NH Collection Madrid Abascal offers a healthy breakfast. There is also a restaurant, open for lunch and dinner. It serves characteristic national cuisine, as well as many international dishes. The hotel also offers several meeting and events rooms.
The Abascal is located in the commercial heart of the city. Gregorio Marañón and Alonso Cano Metro Stations are both within 5 minutes’ walk. The historic center is just 4 stops away by Metro.
There is also direct access to Madrid Barajas Airport and IFEMA Trade Fair. The famous Art Triangle is just a short bus journey away."
305,https://cf.bstatic.com/xdata/images/hotel/square200/363979042.webp?k=0384d5fff80327a25ef523cae2a8361997331010891be982bc325dcf83cd16be&o=,https://www.booking.com/hotel/es/mediodia-madrid.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=305&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785498&all_sr_blocks=4620002_0_2_0_0&highlighted_blocks=4620002_0_2_0_0&matching_block_id=4620002_0_2_0_0&sr_pri_blocks=4620002_0_2_0_0__90079&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Mediodia,1.3,1.0,8.5,10411.0,Double or Twin Room,Beds: 1 double or 2 twins,901,,"Madrid City Center, Madrid",9.6,2024/06/03,2024/06/09,Hotel Mediodia,"Just 325 ft from Madrid’s Atocha Station and the Reina Sofia Museum, the Hotel Mediodia has a 24-hour front desk. Each air-conditioned room includes a TV and free Wi-Fi.
The Mediodia Hotel has an elegant façade, dating back to 1914. There are original stained glass windows and a grand staircase in the entrance.
The hotel serves continental breakfast in the dining room.
Located within the famous Art Triangle, the Mediodia is within half a mile of the Prado and Thyssen-Bornemisza Museums. El Retiro Park is just a 5-minute walk away. The nearby Atocha Station has Metro and local train services, as well as high-speed AVE trains."
306,https://cf.bstatic.com/xdata/images/hotel/square200/472134198.webp?k=5853cb830e5564fdbfb3af302d3f3a77d88976619bebdea08ea1f5fa3370101f&o=,https://www.booking.com/hotel/es/ramondelacruz.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=306&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785498&all_sr_blocks=9052501_88181831_0_2_0&highlighted_blocks=9052501_88181831_0_2_0&matching_block_id=9052501_88181831_0_2_0&sr_pri_blocks=9052501_88181831_0_2_0__99630&from=searchresults#hotelTmpl,NeoMagna Madrid,3.0,,7.9,4365.0,Standard Double or Twin Room,Beds: 1 double or 2 twins,996,1107.0,"Salamanca, Madrid",,2024/06/03,2024/06/09,NeoMagna Madrid,"Set in the Salamanca neighborhood in central Madrid, NeoMagna features a restaurant and a 24-hour, free fitness center. Free high-speed WiFi access is available.
At NeoMagna you will find a 24-hour front desk, a bar and a chill-out terrace open in summer.
This accommodations also features a shared lounge with TV.
Featuring Minimalistic décor in neutral tones, all rooms are exterior-facing and have air conditioning, heating and a private bathroom with free toiletries. They also have a desk and a flat-screen TV.
Guests will find plenty of shops, bars and restaurants in the area, as well as good public transport links. The nearest metro station is Manuel Becerra, located 722 feet away.
Luggage storage can be provided."
307,https://cf.bstatic.com/xdata/images/hotel/square200/473182941.webp?k=28e876b193377c7a2cfc29b02bb0ea0303ebb24df74f7bf1d33fae0d599b04bc&o=,https://www.booking.com/hotel/es/chic-basic-atocha.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=307&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785498&all_sr_blocks=18878003_88203188_0_0_0&highlighted_blocks=18878003_88203188_0_0_0&matching_block_id=18878003_88203188_0_0_0&sr_pri_blocks=18878003_88203188_0_0_0__91400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Urban Sea Hotel Atocha 113,1.0,2.0,8.0,2760.0,Double Room,1 full bed,914,,"Madrid City Center, Madrid",9.3,2024/06/03,2024/06/09,Urban Sea Hotel Atocha 113,"The Urban Sea Hotel Atocha 113 is a modern and minimalist hotel is located next to the lovely Retiro Park, less than a 10-minute walk from Atocha Station. It features a rooftop terrace and free Wi-Fi throughout.
The air-conditioned rooms at Urban Sea Hotel Atocha 113 feature stylish décor in white with subtle hints of color and parquet floors. They include a flat-screen TV and a private bathroom with a shower and hairdryer.
This designer hotel has a lounge area with free coffee and mineral water. Luggage storage and newspapers are provided at the 24-hour front desk.
Guests can find many tapas bars, restaurants and shops nearby the hotel. Positioned in the Art Triangle, the Urban Sea Hotel Atocha 113 is within a 10-minute walk of the Reina Sofía, Prado and Thyssen-Bornemisza museums. The Botanical Gardens are 215 yards away."
308,https://cf.bstatic.com/xdata/images/hotel/square200/520523580.webp?k=ee5d560cab2529961db4f775ea05a1580df2f1f3eadd68a4379ca1615a086a7a&o=,https://www.booking.com/hotel/es/a-amp-z-luis-cabrera-auto-check-in-property.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=308&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785498&all_sr_blocks=1114098302_384338210_2_0_0&highlighted_blocks=1114098302_384338210_2_0_0&matching_block_id=1114098302_384338210_2_0_0&sr_pri_blocks=1114098302_384338210_2_0_0__72000&from=searchresults#hotelTmpl,A&Z Luis Cabrera-Auto check-in property,4.1,,6.3,45.0,Double Room with Shared Bathroom,1 full bed,720,,"Chamartín, Madrid",,2024/06/03,2024/06/09,A&Z Luis Cabrera-Auto check-in property,"Conveniently located in the Chamartín district of Madrid, A&Z Luis Cabrera-Auto check-in property is located 1.5 miles from Santiago Bernabéu Stadium, 2.8 miles from Thyssen-Bornemisza Museum and 2.8 miles from Chamartin Station. The property is around 2.9 miles from Retiro Park, 3 miles from Gran Via Station Metro Station and 3 miles from Gran Via. Atocha Train Station is 3.5 miles away and Plaza de España Metro Station is 3.6 miles from the hotel.
Guest rooms include a private bathroom, a hairdryer and bed linen.
Plaza Mayor is 4.2 miles from the hotel, while Puerta del Sol is 4.7 miles away. The nearest airport is Adolfo Suarez Madrid-Barajas Airport, 9.3 miles from A&Z Luis Cabrera-Auto check-in property."
309,https://cf.bstatic.com/xdata/images/hotel/square200/476807466.webp?k=1da2c1f5ce0fd611965a612788be7134914294c8aa9f12d72ee6d076b63f4e76&o=,https://www.booking.com/hotel/es/regina-madrid.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=309&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785498&all_sr_blocks=9333001_0_2_1_0&highlighted_blocks=9333001_0_2_1_0&matching_block_id=9333001_0_2_1_0&sr_pri_blocks=9333001_0_2_1_0__200529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Regina,300.0,1.0,9.2,11029.0,Double Room with patio view,Beds: 1 double or 2 twins,2005,,"Madrid City Center, Madrid",9.9,2024/06/03,2024/06/09,Hotel Regina,"The Regina has a superb location in the heart of Madrid, next to the famous Puerta del Sol and 328 feet from Sevilla metro station. It offers a rich breakfast, and free Wi-Fi access.
The Regina has modern, elegant rooms with air conditioning and satellite and pay TV. There is also a spacious work desk and a private bathroom with free toiletries.
The Restaurant Castizo serves Mediterranean cuisine prepared with seasonal, local ingredients. The restaurant also has a wine cellar featuring different types of wines.
The Regina is ideally located for visiting Madrid’s most popular sights. The Prado and Thyssen museums are a short walk away."
310,https://cf.bstatic.com/xdata/images/hotel/square200/518056174.webp?k=73c9ef216056800dcb1c4909fc26f3cafa01368f88fbeaff6a9e815682b3cca2&o=,https://www.booking.com/hotel/es/rio-by-wynwood-house.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=310&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785498&all_sr_blocks=1133014901_385969623_2_0_0&highlighted_blocks=1133014901_385969623_2_0_0&matching_block_id=1133014901_385969623_2_0_0&sr_pri_blocks=1133014901_385969623_2_0_0__113400&from=searchresults#hotelTmpl,Rio by Wynwood House,0.9,,8.0,1.0,Apartment,1 twin bed,1134,,"Madrid City Center, Madrid",10.0,2024/06/03,2024/06/09,Rio by Wynwood House,"Rio by Wynwood House is a condo hotel featuring rooms with free Wifi and air conditioning in the center of Madrid. The property is close to several well-known attractions – a 9-minute walk from Temple of Debod, 0.4 miles from Royal Palace of Madrid, and 1.2 miles from Thyssen-Bornemisza Museum. Mercado San Miguel is a 11-minute walk away, and Plaza Mayor is 0.7 miles from the condo hotel.
All units feature a private bathroom, flat-screen TV, and fully equipped kitchen.
Popular points of interest near the condo hotel include Gran Via, Gran Via Station Metro Station, and Plaza de España Metro Station. The nearest airport is Adolfo Suarez Madrid-Barajas Airport, 12 miles from Rio by Wynwood House.
Distance in property description is calculated using © OpenStreetMap
Show me more"
311,https://cf.bstatic.com/xdata/images/hotel/square200/330035879.webp?k=685a58c332ff38a64c75403e184671a78dbb715f66dd50f41802d481ed1b2e20&o=,https://www.booking.com/hotel/es/nhbarajas.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=311&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785498&all_sr_blocks=9068202_93708930_0_2_0&highlighted_blocks=9068202_93708930_0_2_0&matching_block_id=9068202_93708930_0_2_0&sr_pri_blocks=9068202_93708930_0_2_0__79401&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,NH Barajas Airport,10.0,3.0,8.4,5625.0,Standard Double or Twin Room,Beds: 1 double or 2 twins,794,,"Barajas, Madrid",,2024/06/03,2024/06/09,NH Barajas Airport,"NH Barajas is located within 2.5 mi of Barajas Airport and the IFEMA Trade Fair. It offers free Wi-Fi throughout and free airport shuttle service, subject to availability.
All of the modern, air-conditioned rooms at NH Barajas include a flat-screen TV with satellite channels. They also have heating and a hairdryer. One child under 12 stays free when sharing with 2 adults.
NH Barajas has an à la carte restaurant serving Mediterranean dishes. There is also a café-bar and a fitness center with free access for clients equipped with body building and cardiovascular equipment. A seasonal outdoor pool is also available.
NH Barajas offers long-stay parking at a reasonable price. El Capricho Metro Station is 656 feet away, offering direct access to Gran Via and the Puerta del Sol. There is also a bus that takes you directly to the IFEMA Trade Fair Center. The large Plenilunio Shopping Center is about 0.6 mi away, while Wanda Metropolitano Stadium is 1.9 mi away."
312,https://cf.bstatic.com/xdata/images/hotel/square200/182017350.webp?k=8c04a47c538bed00cae26eb01f289e817d22344c8823a9d18b89675b4695b181&o=,https://www.booking.com/hotel/es/best-western-villa-de-barajas.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=312&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785498&all_sr_blocks=9199803_141982618_0_2_0&highlighted_blocks=9199803_141982618_0_2_0&matching_block_id=9199803_141982618_0_2_0&sr_pri_blocks=9199803_141982618_0_2_0__77400&from=searchresults#hotelTmpl,Hotel Villa de Barajas,12.0,,8.2,4029.0,Double or Twin Room,Beds: 1 double or 2 twins,774,,"Barajas, Madrid",,2024/06/03,2024/06/09,Hotel Villa de Barajas,"Hotel Villa de Barajas is set near Madrid Barajas Airport and the IFEMA Congress Center. The rooms have free WiFi.
Rooms in the hotel are nonsmoking, decorated in warm colors and have parquet floors. All rooms have flat-screen satellite TV and air conditioning.
Barajas Metro Station is just 820 feet from the hotel. This offers easy access to the historic center of Madrid.
The hotel offers a good-value continental breakfast, and there is a café."
313,https://cf.bstatic.com/xdata/images/hotel/square200/467153583.webp?k=69b198a7664f232dcfb904b613fc41c8a51a5b5c9573be9afa07da1f6a157d56&o=,https://www.booking.com/hotel/es/madrid-c1-greenpeace-line.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=313&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785498&all_sr_blocks=981072901_370387899_2_0_0&highlighted_blocks=981072901_370387899_2_0_0&matching_block_id=981072901_370387899_2_0_0&sr_pri_blocks=981072901_370387899_2_0_0__65800&from=searchresults#hotelTmpl,N1 Casa de Madrid - greenpeace line,3.4,,6.1,472.0,Double Room with Shared Bathroom,1 king bed,658,,"Salamanca, Madrid",,2024/06/03,2024/06/09,N1 Casa de Madrid - greenpeace line,"Featuring a garden, terrace and views of city, N1 Casa de Madrid - greenpeace line is located in Madrid, 2.1 miles from Thyssen-Bornemisza Museum. The property is around 2.2 miles from Retiro Park, 2.3 miles from Gran Via Station Metro Station and 2.7 miles from Gran Via. The hotel also provides free WiFi as well as a paid airport shuttle service.
At the hotel, every room has a closet. Every room comes with a desk and a flat-screen TV, and some units at N1 Casa de Madrid - greenpeace line have a patio. At the accommodation all rooms come with bed linen and towels.
Santiago Bernabéu Stadium is 2.7 miles from N1 Casa de Madrid - greenpeace line, while Reina Sofia Museum is 2.8 miles away. The nearest airport is Adolfo Suarez Madrid-Barajas Airport, 6.2 miles from the hotel.
Distance in property description is calculated using © OpenStreetMap"
314,https://cf.bstatic.com/xdata/images/hotel/square200/340558098.webp?k=8b28cd5590e3fa08d91115f0f79f033a6b25cb6abecc4ae16032eba6354a83d6&o=,https://www.booking.com/hotel/es/barcelo-imagine.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=314&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785498&all_sr_blocks=9336009_112801640_2_2_0&highlighted_blocks=9336009_112801640_2_2_0&matching_block_id=9336009_112801640_2_2_0&sr_pri_blocks=9336009_112801640_2_2_0__126630&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Barceló Imagine,6.2,1.0,9.1,3393.0,Deluxe Double or Twin Room,Beds: 1 double or 2 twins,1266,,"Chamartín, Madrid",,2024/06/03,2024/06/09,Barceló Imagine,"Get the celebrity treatment with world-class service at Barceló Imagine
Located 1969 feet from Plaza Castilla, Barceló Imagine features avant-garde style, a rooftop terrace with outdoor pool and a garden. Madrid Chamartín Metro and Train Stations are 5 minutes’ walk away.
This concept hotel brings together all types of musical genres and features themed rooms exploring rock, jazz or flamenco. The modern, air-conditioned rooms come with a seating area, flat-screen satellite TV and tea and coffee maker. The private bathrooms include free toiletries and a hairdryer.
Barceló Imagine offers a gym and a massage room. There is a lobby bar that serves snacks and drinks and a Sky Lounge with views of Madrid that serves cocktails.
The hotel also offers 3 meeting rooms that can be joined to form a large and bright events room with direct access to a terrace.
Santiago Bernabéu Stadium is 1.2 mi from Barceló Imagine and Madrid-Barajas Adolfo Suárez Airport is a 20-minute train ride away."
315,https://cf.bstatic.com/xdata/images/hotel/square200/457132034.webp?k=88da1ecf92b8178d4be80e3c115e92df622bc804b1daba3235321cea596eeb1a&o=,https://www.booking.com/hotel/es/tablas.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=315&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785498&all_sr_blocks=1877601_95143616_0_2_0&highlighted_blocks=1877601_95143616_0_2_0&matching_block_id=1877601_95143616_0_2_0&sr_pri_blocks=1877601_95143616_0_2_0__80202&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,NH Madrid Las Tablas,9.6,3.0,8.4,1675.0,Standard Double or Twin Room,Beds: 1 double or 2 twins,802,,"Fuencarral-El Pardo, Madrid",,2024/06/03,2024/06/09,NH Madrid Las Tablas,"NH Madrid Las Tablas is a design hotel offers excellent access to Barajas Airport. Set to the north of Madrid city center.
The modern rooms at Las Tablas are soundproofed and air conditioned. They include a 40-inch TV, desk, mini-bar and safe. The private bathroom includes a set of toiletries and a hairdryer.
The hotel has a stylish restaurant and bar. Free WiFi is available throughout the building.
The hotel has good access to major roads, including the A1 and M40. María Tudor Tram Station is just 1312 feet away.
NH Madrid Las Tablas is located in the city’s Fuencarral district, near Universidad Autónoma de Madrid. The business area of La Moraleja is nearby, and the IFEMA Trade Center is 15 minutes away by car.
Distance in property description is calculated using © OpenStreetMap
Show me more"
316,https://cf.bstatic.com/xdata/images/hotel/square200/77884092.webp?k=004406dc7f3d9c34747215ede818faf3c9442c8d726280b8bef68b50755edb55&o=,https://www.booking.com/hotel/es/castillaplaza.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=316&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785498&all_sr_blocks=9001303_89733212_2_2_0&highlighted_blocks=9001303_89733212_2_2_0&matching_block_id=9001303_89733212_2_2_0&sr_pri_blocks=9001303_89733212_2_2_0__89820&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Crisol Vía Castellana,5.9,3.0,8.3,7064.0,Classic Double or Twin Room,Beds: 1 double or 2 twins,898,,"Chamartín, Madrid",,2024/06/03,2024/06/09,Crisol Vía Castellana,"Crisol Vía Castellana is in Madrid’s Chamartín business district on Paseo de la Castellana Avenue, next to the iconic Kio Towers. This modern hotel features rooms with satellite TV and free Wi-Fi throughout.
Crisol Vía Castellana’s air-conditioned rooms are spacious and offer simple, attractive décor.  Each has a minibar and safe.
This hotel is a 20-minute walk from Real Madrid CF's Santiago Bernabéu Stadium and just under half a mile from Chamartín Train Station, where there are frequent trains to the center of Madrid, 10 minutes away. Barajas Airport can be reached in 15 minutes by car."
317,https://cf.bstatic.com/xdata/images/hotel/square200/90388612.webp?k=21c0ff7af618a4d0f3c0eaa96f4a4849f23f88272a0560180d477b813897202d&o=,https://www.booking.com/hotel/es/emperatriz.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=317&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785498&all_sr_blocks=9238405_91463090_2_2_0&highlighted_blocks=9238405_91463090_2_2_0&matching_block_id=9238405_91463090_2_2_0&sr_pri_blocks=9238405_91463090_2_2_0__157780&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Barceló Emperatriz,2.6,1.0,8.9,2258.0,Double or Twin Room,Multiple bed types,1578,,"Salamanca, Madrid",,2024/06/03,2024/06/09,Barceló Emperatriz,"Get the celebrity treatment with world-class service at Barceló Emperatriz
Located in the heart of the Salamanca district, next to Paseo de la Castellana and Calle Serrano, this hotel is perfect for business and leisure trips. It is a starting point for discovering one of the most elegant neighborhoods in Madrid, where the city's most sophisticated restaurants can be found alongside boutiques selling the most prestigious brands.
Stylish rooms include free WiFi and a super king-size bed with a pillow menu.
Each elegant room also features flat-screen satellite TV. Private bathrooms come with a professional hairdryer and premium toiletries. GHD straighteners can be provided.
Barceló Emperatriz has iPads available for use in the hotel, and portable WiFi devices which can be used around the city.
The hotel’s restaurant serves Spanish and international food, including healthy fine dining dishes.
The property has dedicated staff to help with restaurant, shopping or event recommendations.
Gregorio Marañón Metro Station is 1640 feet away, and the American Embassy is 984 feet from Barceló Emperatriz. Santiago Bernabéu Stadium, Prado Museum and Thyssen Museum can all be reached in 10 minutes' drive.
Private parking is available 492 feet away and valet parking is offered for a supplement."
318,https://cf.bstatic.com/xdata/images/hotel/square200/148419174.webp?k=abf0d5c9e8142325201ef7c45dae615e174110f080e4b8f92eedb118d7d1354d&o=,https://www.booking.com/hotel/es/icon-casona-1900.html?label=gen173nr-1FCAEoggI46AdIM1gEaEaIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4Arn07a0GwAIB0gIkYzI0OTVjNGEtMGRiMy00YjczLWIxZmUtMGJhM2E1NGJhNjUx2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-03&checkout=2024-06-09&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=318&sr_order=popularity&nflt=ht_id%3D204&srpvid=ca9c4db85b0d002a&srepoch=1706785498&all_sr_blocks=225505701_202723149_0_1_0&highlighted_blocks=225505701_202723149_0_1_0&matching_block_id=225505701_202723149_0_1_0&sr_pri_blocks=225505701_202723149_0_1_0__186000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,ICON Casona 1900,2.0,1.0,9.1,1082.0,Deluxe Double Room,Beds: 1 double or 2 twins,1860,,"Salamanca, Madrid",9.8,2024/06/03,2024/06/09,ICON Casona 1900,"Set in a 19th-century building in the exclusive Salamanca neighborhood, ICON Casona 1900 by Petit Palace features stunning décor.
All rooms in this boutique hotel offer stylish décor, home-automation, a safe and a mini-bar. The private bathroom comes with high-end organic toiletries. Free WiFi is provided.
Guests can enjoy breakfast buffet, with a wide range of products.
The lobby and lounge offer a mix of art-nouveau and art-decó styles. Other facilities include a rooftop terrace with Madrid city view, and a VIP room with snacks & drinks service 24 hours.
Guests will find a wide range luxury shops, restaurants, and bars within a 5-minute walk of the property.
Ruben Darío Metro Station is 1640 feet from ICON Casona 1900 by Petit Palace, while the famous Retiro Park is 15 minutes' walk away. Madrid-Barajas Airport is 6.8 mi from the property."
